age,balance,income,campaign,previous,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,loan_no,loan_yes,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,TookProduct
28,2380,32267,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
33,1439,24668,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
36,0,51986,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
31,2590,18986,2,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0
44,900,12363,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
27,1,25104,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42,308,21652,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
29,778,45508,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
37,48,35153,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34,0,15037,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
32,10218,5298,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
41,252,36553,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
48,-551,25507,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
34,178,19882,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
29,0,3007,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,334,3355,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34,318,1000,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
34,347,1000,2,6,0,0,1,0,1,0,0,1,0,1,0,0,0,0
60,27,24804,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
30,2145,46868,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
34,1076,25842,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,11797,26768,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
32,2285,11109,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
39,3797,37188,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
36,613,30846,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
32,3014,14305,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
33,1279,1000,2,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0
28,356,11840,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
25,808,60088,2,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1
48,290,38598,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
28,416,37869,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
31,1882,14276,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,1160,27598,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
35,847,9829,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
48,316,34026,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
26,-162,11083,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
28,153,52487,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
26,209,29407,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
50,766,32859,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
30,3107,23603,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,0,31507,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
25,16874,24665,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
32,28,10478,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
44,1206,28826,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
31,68,11228,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
28,189,23628,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42,5774,11959,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
36,319,5835,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
31,424,27585,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,-970,32918,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
30,149,35045,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
31,757,21840,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
45,16,32001,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
58,2223,19720,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
39,6,30710,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
48,312,12360,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
26,5533,28351,2,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0
31,31,21920,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
49,-97,33165,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,152,22834,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
35,2288,30228,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
38,311,1000,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42,92,31276,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
28,28,22372,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
40,1670,14897,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
29,19,60623,2,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1
49,1040,9888,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
25,1420,19801,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
38,0,24436,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
36,12,46235,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
27,14,3190,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
44,1378,35274,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,-147,16089,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,261,12999,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
52,2227,17080,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
36,174,21052,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
30,57,24870,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
34,60,23528,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
29,1673,23520,2,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0
33,125,36826,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
31,481,16599,2,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0
36,876,30376,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
35,126,15237,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
25,8,27036,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
32,473,13536,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
60,2934,42266,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
30,868,20540,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
27,3792,40384,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
30,-522,44158,2,6,0,0,1,0,1,0,0,0,1,1,0,0,0,1
36,386,14733,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
33,-416,20393,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
44,1424,5400,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
33,2085,67394,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
32,2,43324,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
50,148,28047,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
35,1810,18698,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
33,1925,32976,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
33,894,32320,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,3529,34877,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
40,1547,1000,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
31,1626,13611,2,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0
27,-1,27349,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
37,9,29172,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
27,8366,32977,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
39,36,43147,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
46,3232,4780,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
35,2116,16871,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,256,22128,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
28,0,36759,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
49,2146,28738,2,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1
37,102,14025,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
32,577,26164,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
39,163,30580,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
31,38,14316,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
44,1136,8744,2,7,0,0,1,0,0,1,0,0,1,0,1,0,0,0
41,0,24041,2,5,0,1,0,0,1,0,0,0,1,1,0,0,0,0
41,13,24853,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
41,3285,41593,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
42,1811,36624,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
78,229,36425,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
54,784,26410,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51,203,39555,1,5,1,0,0,0,1,0,0,1,0,1,0,0,0,0
42,2,13303,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
50,388,18057,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
27,451,49360,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
36,2843,14236,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
31,1890,24046,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
77,4659,42694,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
56,1877,36482,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
45,-249,26219,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
40,1419,35625,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51,37,31899,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
45,-311,37322,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
70,4531,11344,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
47,1419,32192,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
53,7290,30741,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
75,3810,18188,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
42,1076,22094,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
37,4303,4159,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,-402,31582,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
43,36,24650,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0
45,0,33838,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,3102,36632,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
33,991,31472,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
48,1328,26475,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
45,757,1000,1,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0
60,-49,18852,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0
58,1382,40109,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
33,280,26955,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
36,666,50042,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
55,138,13214,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
43,49,24051,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
37,168,30534,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
37,511,32677,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
49,1405,42106,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
38,792,24618,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
53,629,42485,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
45,88,27559,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40,1927,23790,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
55,976,24609,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1
48,113,27077,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
51,10287,20586,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
51,340,42732,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
34,172,28108,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
58,5920,16023,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
55,2,1845,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
53,255,11465,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
34,262,16116,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
37,79,19895,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
55,1613,58168,1,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1
53,-905,11847,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50,202,40315,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
45,2096,27605,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0
38,2998,32236,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
41,4567,21877,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
60,366,67114,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
54,0,48875,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
53,320,19719,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
60,174,13163,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
49,2370,36202,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0
37,490,3436,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
33,1897,23921,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
33,411,24750,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
46,2232,30751,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
33,-386,38699,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
51,518,32151,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
48,507,24099,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
57,4012,33165,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
75,852,37607,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51,467,35892,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
56,1238,56548,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
42,936,44924,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
57,63,22393,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
54,2171,51155,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
50,203,11377,1,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0
31,1210,46760,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,728,6348,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
60,385,30858,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
42,759,19116,1,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0
52,-191,47538,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
40,507,45448,1,7,1,0,0,0,1,0,0,1,0,1,0,0,0,0
44,2058,26692,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
48,1598,29983,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
40,-81,39495,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
39,3,26552,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
59,7179,25610,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
48,541,4797,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0
34,991,26921,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
59,7813,20385,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
44,-329,26612,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
40,212,29952,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50,1111,27375,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
58,1573,18787,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
50,201,27192,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
56,2959,23846,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
38,4335,28450,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
34,44,36322,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
46,216,9341,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
35,649,20367,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
32,267,34887,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
51,602,16592,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0
54,26306,28357,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0
35,148,37841,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
42,-280,10191,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
42,47,68219,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
49,780,13676,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0
34,202,18103,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
54,-182,31008,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
37,532,43390,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
56,659,25552,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
33,661,27042,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0
35,321,35105,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
32,739,4815,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
54,0,26353,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
47,136,18453,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
53,-200,23591,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
38,4425,28824,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
59,3573,27778,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
48,1266,7813,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
44,14,42377,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
56,0,34709,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
34,479,50846,1,5,1,0,0,0,1,0,0,1,0,1,0,0,0,1
46,7378,10269,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50,-701,34360,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
35,-587,26754,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
45,959,43821,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
47,4906,30403,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
56,212,21343,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
48,-70,15502,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
45,0,38165,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
47,477,12393,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
54,1114,12156,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
35,0,10105,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
35,0,32787,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
57,25,34083,1,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0
46,-90,30025,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
51,12,4436,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
31,202,43596,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
56,694,26499,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
50,717,5452,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
33,-131,14104,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
46,1712,34061,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
44,-710,42650,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
55,1580,51714,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
37,2610,29223,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,-399,21020,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
30,0,15879,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
27,10,17216,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
36,-37,35939,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,976,31182,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0
38,86,22727,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
76,86,11003,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
41,1545,28204,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
59,1026,51760,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
59,2921,24532,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
59,133,16103,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
32,202,24085,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
52,238,9948,1,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0
37,1287,31417,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
46,23,12889,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
34,0,22915,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40,1876,27822,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
56,789,12382,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0
55,1983,30849,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
59,319,38645,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
59,174,30612,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
33,-305,10116,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
41,1088,5033,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
38,889,42743,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
58,462,27506,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
32,883,40875,1,5,1,0,0,0,0,1,0,1,0,0,1,0,0,1
33,2411,45519,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
46,225,9358,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
27,76,17581,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
43,328,20576,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
44,0,9310,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
60,598,25318,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
44,759,19450,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
43,4094,47241,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
43,497,1000,1,22,1,0,0,0,0,1,0,1,0,1,0,0,0,0
57,179,13768,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0
35,434,13599,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
57,-331,25717,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
40,4384,28211,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
37,1040,26295,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0
36,-308,29141,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
55,3450,24765,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
31,459,32323,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
51,1679,38541,1,9,1,0,0,0,1,0,0,1,0,0,1,0,0,1
52,1758,31875,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
40,1871,22090,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
53,26,21515,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
38,0,20957,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
39,282,19364,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
31,360,30544,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0
42,1533,29809,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
31,6,18714,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
40,1959,23205,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50,13,20971,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
56,401,27217,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
35,221,39155,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
48,3186,17408,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
44,0,25616,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
62,6,35121,1,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1
39,687,39301,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
34,-251,72013,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
83,0,19742,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0
50,100,6008,1,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0
55,653,25958,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
42,364,23935,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
63,1490,43328,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
29,92,23650,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
83,1097,44136,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
52,98,31676,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
47,164,28773,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
43,1577,37995,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
49,32,50363,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
45,942,35435,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
30,1787,37946,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
33,4789,16982,1,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0
59,0,26907,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,307,39006,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0
43,-88,25586,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0
39,9374,26030,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
31,360,29607,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
31,132,24647,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
55,627,25914,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
67,696,15116,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0
59,42,14434,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
32,2089,47129,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
33,3935,42023,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1
52,1117,20394,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
