Age,Income,Family,CCAvg,Mortgage,Online,edu_graduate,edu_undergrad,LoanTaken
39,125,1,3,0,1,0,1,0
34,21,4,1,0,0,0,1,0
34,75,2,1,0,0,0,1,0
34,38,1,1,0,1,0,1,0
41,58,4,2,0,1,0,1,0
59,31,3,0,0,1,1,0,0
40,18,4,1,0,0,0,0,0
52,29,1,1,159,0,1,0,0
37,29,2,1,0,1,0,0,0
39,69,3,0,247,0,0,1,0
49,121,1,4,0,1,0,1,0
63,64,1,1,147,1,0,0,0
34,84,4,2,323,1,1,0,0
51,65,3,0,0,0,1,0,0
61,85,3,1,0,0,1,0,0
56,44,3,1,153,1,0,1,0
62,174,1,4,0,1,0,1,0
56,178,1,2,0,1,0,1,0
58,55,4,2,0,1,0,1,0
58,25,4,0,90,1,1,0,0
50,21,1,0,0,1,0,1,0
44,72,3,0,0,1,0,0,0
49,129,1,0,0,1,0,1,0
43,38,1,0,144,1,0,0,0
31,21,3,1,0,1,0,1,0
66,38,1,1,0,0,0,0,0
41,154,1,1,0,0,0,1,0
39,178,1,4,207,1,0,1,0
46,85,1,0,0,1,1,0,0
57,93,2,1,161,0,0,1,0
59,151,2,6,0,1,0,1,0
30,78,4,2,236,0,1,0,0
26,135,1,1,0,0,0,1,0
46,40,1,0,116,0,0,1,0
66,80,4,0,0,1,1,0,0
50,18,2,0,0,0,0,1,0
61,74,2,0,0,1,1,0,0
37,94,4,1,232,1,0,0,0
51,173,1,0,0,1,1,0,1
56,88,4,1,0,1,1,0,0
58,82,1,4,263,0,0,1,0
41,54,3,2,0,1,0,1,0
35,45,3,0,101,0,0,1,0
38,39,1,2,0,1,1,0,0
26,20,4,1,116,0,0,1,0
35,93,4,1,0,0,0,0,0
36,85,3,1,0,1,0,0,0
26,95,3,0,0,1,0,1,0
53,48,2,1,0,1,1,0,0
56,22,1,1,0,1,0,0,0
44,33,1,0,171,0,0,0,0
47,40,2,2,156,1,0,0,0
32,30,4,0,78,1,1,0,0
52,22,4,0,0,1,0,1,0
39,20,1,0,0,1,0,0,0
47,49,3,2,0,1,1,0,0
35,25,3,0,0,1,1,0,0
26,150,2,7,0,0,0,1,0
43,32,4,0,0,0,0,1,0
52,9,2,0,0,0,0,1,0
30,23,2,1,0,1,0,0,0
36,18,4,1,0,1,0,1,0
48,42,3,0,121,1,1,0,0
36,39,1,2,153,0,0,1,0
58,84,4,1,0,1,1,0,0
35,101,3,3,150,1,0,0,1
36,28,4,1,130,1,0,1,0
45,59,2,2,155,1,0,1,0
56,29,4,1,146,0,0,0,0
46,39,2,1,101,1,0,1,0
26,42,4,1,0,0,0,0,0
37,24,4,1,0,0,0,1,0
44,62,3,0,0,0,0,0,0
44,33,4,0,142,0,0,1,0
33,73,1,2,135,0,0,1,0
34,88,2,0,121,1,0,1,0
35,58,3,2,0,1,0,1,0
48,48,2,2,0,1,0,0,0
58,40,1,2,0,0,1,0,0
30,160,1,4,249,1,0,1,0
62,39,3,1,0,1,0,1,0
40,53,1,2,0,1,0,1,0
42,32,3,0,0,0,1,0,0
43,32,3,0,0,0,1,0,0
58,11,2,0,96,1,0,1,0
36,123,2,3,0,0,0,0,1
29,184,4,2,612,1,0,0,1
49,60,3,0,142,1,1,0,0
60,41,3,2,0,0,0,0,0
58,99,2,1,0,0,0,1,0
50,83,3,3,0,0,1,0,0
46,134,2,3,0,0,0,1,0
45,85,2,1,0,1,1,0,0
32,41,3,0,179,0,0,1,0
42,44,1,0,0,1,0,0,0
30,62,1,0,0,1,0,1,0
60,149,1,4,0,1,0,1,0
46,115,2,4,0,1,0,0,1
32,25,3,1,0,1,0,1,0
56,84,2,1,0,1,0,1,0
56,81,2,0,225,0,0,0,0
30,181,1,4,230,1,0,1,0
52,62,1,1,0,1,0,0,0
31,11,1,0,80,1,0,0,0
37,60,4,2,217,1,0,0,0
30,42,1,2,144,0,0,0,0
29,83,4,2,0,1,1,0,0
49,109,1,0,0,0,0,1,0
49,70,1,0,217,0,0,1,0
65,25,2,0,113,1,0,1,0
54,72,3,1,218,0,0,0,0
36,183,2,0,0,0,0,1,0
56,44,4,2,0,0,0,1,0
34,52,4,0,0,1,0,1,0
33,18,4,0,0,1,1,0,0
59,40,4,0,135,1,0,1,0
49,174,3,4,590,0,1,0,1
61,41,4,2,0,1,1,0,0
31,81,2,2,313,0,0,1,0
45,128,1,4,0,0,0,1,0
35,135,3,4,0,1,1,0,1
37,65,2,2,260,1,1,0,0
58,145,2,0,119,1,0,1,0
49,65,2,1,0,1,0,0,0
63,119,1,2,0,1,0,1,0
55,124,2,0,0,1,0,1,0
38,33,4,1,0,0,0,0,0
45,41,1,0,0,1,0,1,0
44,105,1,4,0,0,0,1,0
58,130,2,2,0,1,0,1,0
56,80,4,1,0,1,0,0,0
37,115,1,0,0,1,1,0,0
50,62,2,0,0,1,0,0,0
34,165,1,7,541,0,0,0,1
51,34,3,0,128,1,1,0,0
49,18,1,0,121,1,0,0,0
33,44,1,0,0,0,0,1,0
61,25,1,0,142,1,1,0,0
41,52,2,2,0,1,0,0,0
50,133,4,1,342,0,1,0,1
41,71,2,3,0,1,0,1,0
38,61,4,0,0,1,0,0,0
51,62,2,3,118,0,0,0,0
63,33,3,0,0,0,0,0,0
55,28,2,2,0,1,1,0,0
46,53,4,1,187,0,0,1,0
27,69,3,0,0,1,1,0,0
59,165,2,6,0,1,0,1,0
26,75,3,0,0,0,0,0,0
61,54,3,1,0,1,0,1,0
44,142,1,1,0,0,0,0,1
53,53,4,0,0,0,0,0,0
34,41,1,1,0,1,0,1,0
40,43,4,1,98,0,0,1,0
56,79,3,2,0,1,0,1,0
57,24,2,0,140,1,0,0,0
43,73,3,2,0,1,0,1,0
38,129,3,4,0,1,0,0,1
60,50,3,2,0,1,0,0,0
54,28,2,0,0,1,0,1,0
51,64,4,1,0,0,0,0,0
41,49,3,0,0,1,0,0,0
25,121,1,5,158,1,0,1,0
58,58,3,2,0,1,0,0,0
61,51,3,1,0,1,0,0,0
56,61,4,0,0,1,0,1,0
43,35,1,0,120,1,0,0,0
42,39,3,2,0,1,0,0,0
48,74,1,1,0,0,0,0,0
45,201,2,2,0,1,0,1,0
40,81,2,0,0,1,0,1,0
43,44,1,2,0,0,0,1,0
52,19,1,1,96,1,0,0,0
54,85,4,1,299,1,0,0,0
26,74,4,2,0,1,0,1,0
26,54,3,1,0,1,1,0,0
33,58,2,2,0,1,0,1,0
40,18,2,0,119,1,1,0,0
64,88,1,3,243,1,0,1,0
62,19,3,0,89,0,0,1,0
54,49,1,2,128,0,0,0,0
34,101,3,0,0,0,1,0,0
40,138,2,6,0,1,0,1,0
41,25,2,0,0,0,1,0,0
48,120,1,0,0,1,0,1,0
46,153,2,7,0,0,0,1,0
51,28,1,1,94,1,1,0,0
30,110,1,2,0,1,0,0,0
65,94,1,2,0,0,0,1,0
49,48,1,1,0,0,1,0,0
29,123,2,0,0,1,0,1,0
36,33,4,1,82,1,1,0,0
50,42,2,0,110,0,1,0,0
41,68,3,3,0,1,0,1,0
42,28,4,1,91,1,0,0,0
37,42,3,0,0,1,0,0,0
31,28,1,0,0,1,0,1,0
40,73,3,3,0,1,0,1,0
36,89,2,2,0,0,0,1,0
64,82,4,3,0,1,1,0,0
45,83,2,1,0,0,1,0,0
43,121,1,0,0,1,1,0,1
57,28,1,1,98,1,0,0,0
62,39,2,0,0,1,0,1,0
63,110,3,1,109,1,1,0,0
57,55,1,1,0,1,0,0,0
59,111,1,4,0,1,0,1,0
47,94,1,4,0,1,0,1,0
26,85,2,1,0,1,0,0,0
59,81,2,1,0,1,0,1,0
45,94,3,0,0,0,0,0,0
33,162,1,8,0,1,0,1,0
61,80,4,1,0,1,0,0,0
54,70,3,2,116,1,1,0,0
46,19,3,0,0,1,0,1,0
28,112,2,1,0,1,1,0,1
52,109,1,2,308,1,0,1,0
26,12,1,0,0,1,1,0,0
49,33,3,1,0,1,1,0,0
42,49,2,1,106,0,0,1,0
51,42,1,1,0,1,1,0,0
39,41,2,0,108,1,0,1,0
44,43,1,0,0,0,0,1,0
29,64,4,0,249,0,0,1,0
47,19,1,1,0,0,0,1,0
53,65,1,2,0,1,0,0,0
29,53,4,1,0,1,0,0,0
47,32,3,1,75,1,0,1,0
45,22,3,1,0,1,0,1,0
63,39,2,0,0,1,0,0,0
39,59,4,0,0,0,0,0,0
29,50,2,1,0,0,0,0,0
50,19,1,0,0,0,0,0,0
51,55,1,1,197,1,1,0,0
58,81,1,3,0,1,0,0,0
39,108,3,1,0,1,0,0,0
46,122,3,3,0,1,0,0,1
32,98,2,4,306,0,0,0,0
53,110,1,4,0,1,0,1,0
29,33,1,1,78,1,1,0,0
41,34,1,0,143,0,0,1,0
41,69,1,0,0,1,1,0,0
58,41,4,2,0,1,0,1,0
45,60,2,0,250,1,0,0,0
37,95,2,1,0,0,1,0,0
58,73,1,1,0,0,0,0,0
58,41,3,2,148,1,0,0,0
31,68,4,4,0,1,0,0,0
59,64,4,1,0,0,1,0,0
38,29,4,1,0,1,1,0,0
29,31,1,1,0,1,1,0,0
40,54,3,0,0,1,0,0,0
57,63,4,2,0,1,0,0,0
50,92,1,2,213,0,1,0,0
29,135,3,5,0,1,0,1,1
34,195,2,3,122,1,0,1,0
36,45,4,0,0,0,0,1,0
51,72,1,2,0,0,0,1,0
27,98,4,2,0,0,0,0,0
48,30,3,1,162,1,1,0,0
32,78,1,2,0,0,0,0,0
48,43,3,1,159,1,1,0,0
34,85,1,2,136,0,0,1,0
24,38,1,1,0,1,0,0,0
55,58,4,2,219,0,0,0,0
51,92,1,1,100,0,1,0,0
30,13,4,0,0,0,0,0,0
45,218,2,6,0,1,0,1,0
64,75,3,2,0,1,0,0,0
29,40,1,1,0,1,0,0,0
30,15,4,0,85,1,0,1,0
63,24,2,0,0,0,0,0,0
65,49,3,0,0,1,1,0,0
28,83,3,0,0,1,0,1,0
